text,label
좆같고사골곰탕 퇴출해라 시발 비린내에 씹으면 고무줄 씹는느낌 좆같다짜장밥 썩은만두에 나오면 고무줄잡채도 코다리찜부터 나오면 깡통한개에 고기 2~3점 나오는 마법의 국물도 좆같고,1
코다리찜부터 퇴출해라 시발 비린내에 씹는느낌 고무줄 씹으면 좆같다짜장밥 나오면 썩은만두에 고무줄잡채도 좆같고사골곰탕 나오면 깡통한개에 고기 2~3점 나오는 마법의 국물도 좆같고,1
코다리찜부터 퇴출해라 시발 비린내에 고무줄 씹으면 씹는느낌 좆같다짜장밥 나오면 썩은만두에 고무줄잡채도 좆같고사골곰탕 나오면 깡통한개에 고기 2~3점 마법의 나오는 국물도 좆같고,1
코다리찜부터 퇴출해라 시발 비린내에 씹으면 고무줄 씹는느낌 좆같다짜장밥 나오면 썩은만두에 고무줄잡채도 좆같고사골곰탕 나오면 깡통한개에 고기 2~3점 나오는 마법의 국물도 좆같고,1
페미한테 댓글로 동조하는새끼들 보이노 역겹네보겸을 왜 까겠냐,1
댓글로 동조하는새끼들 보이노 역겹네보겸을 왜 까겠냐 페미한테,1
동조하는새끼들 페미한테 댓글로 보이노 역겹네보겸을 왜 까겠냐,1
댓글로 페미한테 동조하는새끼들 보이노 역겹네보겸을 왜 까겠냐,1
내 아... 감동 물어내,0
아... 내 감동 물어내,0
난 윈7에서 좀 로딩이 끊긴다기보단 길었는데,0
길었는데 윈7에서 끊긴다기보단 로딩이 좀 난,0
로딩이 윈7에서 끊긴다기보단 난 좀 길었는데,0
난 윈7에서 끊긴다기보단 로딩이 좀 길었는데,0
주택 그때 현관위가 장독대 놓는데임,0
그때 현관위가 장독대 놓는데임 주택,0
그때 주택 현관위가 장독대 놓는데임,0
나루토,0
ㅁㅈㅎ 얼굴안보여서,0
얼굴안보여서 ㅁㅈㅎ,0
빨ㅇ줄게,0
아직도 이거 당하는 븅신들이 있다는게 더신기,1
이거 아직도 당하는 븅신들이 더신기 있다는게,1
이거 아직도 당하는 븅신들이 있다는게 더신기,1
20대중반이면 기왕가는김에 첫직장 좋은곳으로가라이기 아직시간만노,0
20대중반이면 아직시간만노 기왕가는김에 좋은곳으로가라이기 첫직장,0
아직시간만노 기왕가는김에 첫직장 좋은곳으로가라이기 20대중반이면,0
20대중반이면 아직시간만노 기왕가는김에 첫직장 좋은곳으로가라이기,0
나이도 양준일은 차고 경력도 없으니 그럴만 하지.,0
양준일은 나이도 경력도 없으니 그럴만 하지. 차고,0
양준일은 하지. 차고 경력도 없으니 그럴만 나이도,0
양준일은 나이도 차고 경력도 없으니 그럴만 하지.,0
가오잡을 특징이라기 때 보다는 키 작으면 괜히 가오를 잡는 무리수를 함,0
가오잡을 가오를 특징이라기 보다는 키 작으면 괜히 때 잡는 무리수를 함,0
가오잡을 때 특징이라기 보다는 키 작으면 괜히 가오를 잡는 무리수를 함,0
저런거 에서 온게임넷 스타명승부 틀어주듯,0
저런거 온게임넷 에서 틀어주듯 스타명승부,0
저런거 온게임넷 에서 스타명승부 틀어주듯,0
귀천있지 ㅎㅎ도태되고 자격증따면 맨날처놀면 허드렛일하는거고머리좋고 공부잘하면 나랏일하는거고적당히 게으르고 중간가는거고,0
허드렛일하는거고머리좋고 ㅎㅎ도태되고 게으르고 맨날처놀면 귀천있지 공부잘하면 나랏일하는거고적당히 자격증따면 중간가는거고,0
귀천있지 ㅎㅎ도태되고 게으르고 맨날처놀면 허드렛일하는거고머리좋고 공부잘하면 자격증따면 나랏일하는거고적당히 중간가는거고,0
귀천있지 ㅎㅎ도태되고 게으르고 맨날처놀면 허드렛일하는거고머리좋고 공부잘하면 나랏일하는거고적당히 자격증따면 중간가는거고,0
전라도상이네,0
ㅈㄹ하노 ㅋㅋ 바로 눈앞에 작아보임 32인치인데 존나 모니터도,1
ㅈㄹ하노 ㅋㅋ 바로 눈앞에 모니터도 32인치인데 존나 작아보임,1
좋은 사진에 좋은 완벽하다 조언까지,0
사진에 좋은 좋은 조언까지 완벽하다,0
좋은 사진에 좋은 조언까지 완벽하다,0
여자는 외모순이라고 인생 진짜 봐도 과언 아니지,0
여자는 진짜 인생 과언 봐도 외모순이라고 아니지,0
여자는 진짜 인생 외모순이라고 봐도 과언 아니지,0
옛날에 힛갤간 정태준이라고 있었는데 걔는 24시간만에 자전거타고 정장입고 서울에서 부산가던데,0
옛날에 힛갤간 정태준이라고 있었는데 걔는 정장입고 24시간만에 자전거타고 서울에서 부산가던데,0
옛날에 힛갤간 정태준이라고 서울에서 걔는 정장입고 자전거타고 24시간만에 있었는데 부산가던데,0
옛날에 힛갤간 정태준이라고 있었는데 걔는 정장입고 자전거타고 24시간만에 서울에서 부산가던데,0
싶다 시체랑 대화나누고 시체닦으며,0
시체닦으며 싶다 대화나누고 시체랑,0
시체닦으며 시체랑 대화나누고 싶다,0
큰 용접공 인식 안좋아진거 쟤 영향이 솔직히 듯,0
솔직히 용접공 인식 안좋아진거 쟤 영향이 큰 듯,0
성북구 + 장위동,0
장위동 성북구 +,0
+ 성북구 장위동,0
그립습니다.. 당신의 진심을 알지 못하고 알게 후에야 당신의 소중함을 떠나보낸 됬습니다.,0
그립습니다.. 떠나보낸 진심을 알지 못하고 당신의 후에야 당신의 소중함을 알게 됬습니다.,0
그립습니다.. 당신의 진심을 알지 못하고 떠나보낸 후에야 당신의 소중함을 알게 됬습니다.,0
국가기관 했습니다 맘대로 쓰고 안쓰고 시스템을,0
국가기관 시스템을 쓰고 맘대로 안쓰고 했습니다,0
국가기관 시스템을 맘대로 쓰고 안쓰고 했습니다,0
니에미 자궁 말이있던데 오염됐다는 방사능,1
오염됐다는 자궁 방사능 니에미 말이있던데,1
자궁 니에미 방사능 오염됐다는 말이있던데,1
니에미 자궁 방사능 오염됐다는 말이있던데,1
인민감시 안면인식기술 구축을 위해서 시스템 데이터로 쓰려고 중국공산당이 큰그림 그린거임,0
인민감시 시스템 구축을 데이터로 안면인식기술 위해서 쓰려고 중국공산당이 큰그림 그린거임,0
인민감시 시스템 구축을 위해서 안면인식기술 데이터로 그린거임 중국공산당이 큰그림 쓰려고,0
인민감시 시스템 구축을 위해서 안면인식기술 데이터로 쓰려고 중국공산당이 큰그림 그린거임,0
ㅋㅋㅋㅋㅋㅋ여기서도 이런말도 안한다고병신앜ㅋㅋㅋ 알고쪽팔려서이러는건지 빨갱이김정은이라고 이해를못하는건지 구분안갈정도네,1
ㅋㅋㅋㅋㅋㅋ여기서도 빨갱이김정은이라고 구분안갈정도네 알고쪽팔려서이러는건지 이런말도 이해를못하는건지 안한다고병신앜ㅋㅋㅋ,1
ㅋㅋㅋㅋㅋㅋ여기서도 빨갱이김정은이라고 안한다고병신앜ㅋㅋㅋ 알고쪽팔려서이러는건지 이런말도 구분안갈정도네 이해를못하는건지,1
ㅋㅋㅋㅋㅋㅋ여기서도 빨갱이김정은이라고 안한다고병신앜ㅋㅋㅋ 알고쪽팔려서이러는건지 이런말도 이해를못하는건지 구분안갈정도네,1
ㅈㅈㅂ,0
한국공기안마시고 간사람이 10명이다 치면 지금 다 성공했어 내가 어떻게 성공했나 저때 좌빨개새끼들안봐서스트레스안받고 개중공조선족이나몰상식한인간들테러안당해서 좋고이게 내 지론이다,1
저때 간사람이 10명이다 치면 다 지금 성공했어 내가 어떻게 성공했나 한국공기안마시고 좌빨개새끼들안봐서스트레스안받고 개중공조선족이나몰상식한인간들테러안당해서 좋고이게 내 지론이다,1
저때 개중공조선족이나몰상식한인간들테러안당해서 10명이다 치면 지금 다 성공했어 내가 어떻게 성공했나 한국공기안마시고 좌빨개새끼들안봐서스트레스안받고 간사람이 좋고이게 내 지론이다,1
저때 간사람이 10명이다 치면 지금 다 성공했어 내가 어떻게 성공했나 한국공기안마시고 좌빨개새끼들안봐서스트레스안받고 개중공조선족이나몰상식한인간들테러안당해서 좋고이게 내 지론이다,1
멸종을 안하는 이유,0
26만중 1/3은 최소 일베출신이라 확신함,0
확신함 최소 1/3은 일베출신이라 26만중,0
최소 26만중 1/3은 일베출신이라 확신함,0
26만중 최소 1/3은 일베출신이라 확신함,0
ㅠㅠ나왜그렇게칭찬해..,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅅㅂ,1
ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
아니 김씨도 병신이 컨셉이지 실제 산업역군이라고 생각하는 머리가 어딨냐일하러 갈때마다 인간 쓰레기 취급 받고 구석자리 아무대나 오줌싸고 함바집에서 거지같은 밥이나 먹고나서 햇볕잘드는곳에 앉아있으면 그냥 멍해지는게 매일 매일 일상인데,1
아니 김씨도 그냥 앉아있으면 갈때마다 산업역군이라고 생각하는 병신이 어딨냐일하러 실제 인간 쓰레기 취급 받고 구석자리 아무대나 오줌싸고 함바집에서 거지같은 밥이나 먹고나서 햇볕잘드는곳에 컨셉이지 머리가 멍해지는게 매일 매일 일상인데,1
아니 김씨도 밥이나 컨셉이지 그냥 산업역군이라고 생각하는 병신이 어딨냐일하러 갈때마다 인간 쓰레기 취급 받고 구석자리 아무대나 오줌싸고 함바집에서 거지같은 실제 먹고나서 햇볕잘드는곳에 앉아있으면 머리가 멍해지는게 매일 매일 일상인데,1
아니 김씨도 그냥 컨셉이지 실제 산업역군이라고 생각하는 병신이 어딨냐일하러 갈때마다 인간 쓰레기 취급 받고 구석자리 아무대나 오줌싸고 함바집에서 거지같은 밥이나 먹고나서 햇볕잘드는곳에 앉아있으면 머리가 멍해지는게 매일 매일 일상인데,1
용자네,0
뭘 끼워맞쳐 ㅉ 티모테오 그게 처죽여냐 ?? 지가 처맞아죽었고 내가 기록상 팩트쟌아 그런데 뭘끼어맞쳐다는건지 시비걸지마라http://maria.catholic.or.kr/sa_ho/list/list.asp?menugubun=saint&today=&today_tmp=&ctxtCommand=&ctxtLogOn=&ctxtSexcode=&ctxtChukday=&ctxtGaladay=&Orggubun=101&ctxtHigh=&ctxtLow=&ctxtChecked=Checked&oldrow=&curpage=1&ctxtOrder=name1%2Cgaladaym%2Cgaladayd&ctxtOrderType=&ctxtSaintId=&ctxtSCode=&ctxtSearchNm=%EB%94%94%EB%AA%A8%ED%85%8C%EC%98%A4&ctxtChukmm=&ctxtChukdd=&ctxtPosition=&ctxtCity=&PSIZE=20,1
뭘 끼워맞쳐 ㅉ 티모테오 내가 뭘끼어맞쳐다는건지 ?? 지가 처맞아죽었고 그게 기록상 팩트쟌아 그런데 처죽여냐 시비걸지마라http://maria.catholic.or.kr/sa_ho/list/list.asp?menugubun=saint&today=&today_tmp=&ctxtCommand=&ctxtLogOn=&ctxtSexcode=&ctxtChukday=&ctxtGaladay=&Orggubun=101&ctxtHigh=&ctxtLow=&ctxtChecked=Checked&oldrow=&curpage=1&ctxtOrder=name1%2Cgaladaym%2Cgaladayd&ctxtOrderType=&ctxtSaintId=&ctxtSCode=&ctxtSearchNm=%EB%94%94%EB%AA%A8%ED%85%8C%EC%98%A4&ctxtChukmm=&ctxtChukdd=&ctxtPosition=&ctxtCity=&PSIZE=20,1
뭘 끼워맞쳐 ㅉ 티모테오 내가 처죽여냐 ?? 시비걸지마라http://maria.catholic.or.kr/sa_ho/list/list.asp?menugubun=saint&today=&today_tmp=&ctxtCommand=&ctxtLogOn=&ctxtSexcode=&ctxtChukday=&ctxtGaladay=&Orggubun=101&ctxtHigh=&ctxtLow=&ctxtChecked=Checked&oldrow=&curpage=1&ctxtOrder=name1%2Cgaladaym%2Cgaladayd&ctxtOrderType=&ctxtSaintId=&ctxtSCode=&ctxtSearchNm=%EB%94%94%EB%AA%A8%ED%85%8C%EC%98%A4&ctxtChukmm=&ctxtChukdd=&ctxtPosition=&ctxtCity=&PSIZE=20 처맞아죽었고 그게 기록상 팩트쟌아 그런데 뭘끼어맞쳐다는건지 지가,1
뭘 끼워맞쳐 ㅉ 티모테오 내가 처죽여냐 ?? 지가 처맞아죽었고 그게 기록상 팩트쟌아 그런데 뭘끼어맞쳐다는건지 시비걸지마라http://maria.catholic.or.kr/sa_ho/list/list.asp?menugubun=saint&today=&today_tmp=&ctxtCommand=&ctxtLogOn=&ctxtSexcode=&ctxtChukday=&ctxtGaladay=&Orggubun=101&ctxtHigh=&ctxtLow=&ctxtChecked=Checked&oldrow=&curpage=1&ctxtOrder=name1%2Cgaladaym%2Cgaladayd&ctxtOrderType=&ctxtSaintId=&ctxtSCode=&ctxtSearchNm=%EB%94%94%EB%AA%A8%ED%85%8C%EC%98%A4&ctxtChukmm=&ctxtChukdd=&ctxtPosition=&ctxtCity=&PSIZE=20,1
내근으로 오십넘으면 많이 돌린다,0
오십넘으면 내근으로 많이 돌린다,0
중대 이러고 뒤져봐~ 입결표,0
뒤져봐~ 입결표 중대 이러고,0
중대 입결표 뒤져봐~ 이러고,0
친일앞잡이매국당 놈들이지머.,1
있는데 2021년 3월경으로 예상 하고 휴거는,0
휴거는 2021년 3월경으로 하고 예상 있는데,0
휴거는 2021년 3월경으로 예상 하고 있는데,0
헬스목적이 90%이상이라면 운동이 순수 시설좋은 헬스장은 절대가면ㅁ안됨여자들땜에,0
절대가면ㅁ안됨여자들땜에 순수 운동이 90%이상이라면 시설좋은 헬스장은 헬스목적이,0
헬스목적이 순수 운동이 90%이상이라면 시설좋은 헬스장은 절대가면ㅁ안됨여자들땜에,0
내친구가 tv에 몇번 깔짝대다가 무명 사라진 연예인이엇는데 바에서 알바하다가 결국 연예인 포기하고 호빠됨,0
몇번 tv에 내친구가 깔짝대다가 사라진 무명 연예인이엇는데 바에서 알바하다가 결국 연예인 포기하고 호빠됨,0
내친구가 tv에 몇번 깔짝대다가 사라진 무명 연예인이엇는데 바에서 알바하다가 결국 연예인 포기하고 호빠됨,0
근데 신기한게 쟤는 이유가 성괴에 짱깨놈 아니고 이쁜거도 대리고 사는게 산박하다고 생각해서 그런건가? 왜 티비에서 밀러주는 그냥 뭐임? 짤만 봐서 그런건가 이해가 안가노,1
근데 신기한게 쟤는 그냥 성괴에 이쁜거도 아니고 짱깨놈 대리고 사는게 산박하다고 생각해서 그런건가? 왜 티비에서 밀러주는 이유가 뭐임? 짤만 봐서 그런건가 이해가 안가노,1
아들~ 완전 더하면 아버지 한건 뜨게 할수있어!!,0
아들~ 한건 할수있어!! 아버지 완전 뜨게 더하면,0
아들~ 한건 더하면 아버지 완전 뜨게 할수있어!!,0
zz z 용접배울래?.? z z 나랑 z,0
zz z 나랑 z z z 용접배울래?.?,0
zz z z z z 나랑 용접배울래?.?,0
"제대로 즐겨야한다"" ""미치고 하려면",0
"제대로 하려면 ""미치고 즐겨야한다""",0
키워라... 날 인간!..,0
인간!.. 날 키워라...,0
그리고 일 소득들어오면 연금깎여서 걔네들 하지도않는다,0
그리고 걔네들 연금깎여서 소득들어오면 일 하지도않는다,0
그리고 걔네들 소득들어오면 연금깎여서 하지도않는다 일,0
그리고 걔네들 소득들어오면 연금깎여서 일 하지도않는다,0
으따 성님의 오줌이랑 일제꺼랑께요?!? 전부 똥도 성님 눈코입도 전부 일제꺼랑께요?!?,1
전부 성님의 오줌이랑 똥도 으따 일제꺼랑께요?!? 성님 눈코입도 전부 일제꺼랑께요?!?,1
으따 성님의 오줌이랑 똥도 전부 일제꺼랑께요?!? 성님 눈코입도 전부 일제꺼랑께요?!?,1
밥줄인데? 자기들,0
자기들 밥줄인데?,0
??? : 축하드립니다! [뉴트리아 슬레이어] 획득하셨습니다. 칭호을(를) 이제 다른 유저에게 칭호가 노출되게 됩니다.,0
??? 칭호을(를) 축하드립니다! [뉴트리아 슬레이어] : 획득하셨습니다. 이제 다른 유저에게 칭호가 노출되게 됩니다.,0
[뉴트리아 : 축하드립니다! ??? 슬레이어] 칭호을(를) 획득하셨습니다. 이제 다른 유저에게 칭호가 노출되게 됩니다.,0
??? : 축하드립니다! [뉴트리아 슬레이어] 칭호을(를) 획득하셨습니다. 이제 다른 유저에게 칭호가 노출되게 됩니다.,0
