text,label
비정상이지. 저거 무조건 파혼해야한다.,0
2주면 인당 5점씩 이고 3주 이상이면 15점이니,0
이게 민간기업들끼리 정상적인 경쟁이 이루어지는 시장에서 가능한 이야기냐? 불가능이지.,0
먹는건 어쩔수 없음 자연의 섭리니까,0
저정도 말투로 이야기함 사실 사석에서 술자리면 싸움날수도있음,0
닉 커엽누,0
나쁜짓 뭐했는데?,0
그깟 토션빔 달고 HD승차감도 못쫒아감,0
민주당 드루킹댓글조작알바 새끼들 정신 못차렸네~~~~!!!,1
노페단독에서 노페코오롱 네파 아이더 k2 디스커버리 등등 등산 대장급패딩으로간다음 롱패딩 간다음 숏패딩 갔지,0
뭔 이어폰으로 돈을 저렇게나 많이 버냐? ㄷㄷ...,0
그냥 길거리에서 돌로 때려죽여야...,1
예전에 이분도 넋놓고 있다가 후친 차량에 치였죠.  ㅋㅋ,0
주인 어딘가에 조난 당했다 개를 따라가라,0
이 새끼가 이 글에 나온 틀딱마인드네 딱 ㅋ,1
씨발새끼들......,1
횡단보도가 있는것만 클릭하세요.,0
저도 대출을...,0
거기색깔은 석탄이랑 비슷할듯,0
짱깨유학생한테 들었는데 지들도 지네나라 식품 못믿어서 저러는거라카더라. 비닐포장되어있는것도 다 찢어서 만져보고 산다고함 ㅋㅋㅋㅋㅋㅋ,1
애초에 똥이 담겨있던 내장을 쳐먹는데누린내가 안날수가 잇냐 씹병신년아대충 쳐먹든가 아니면 락스로 빨아 쳐먹든가 병신년아ㅁㅈㅎ 놓고간다 리뷰충새끼한테 전해주라,1
왜 까면 안됨? 지금 조선시대임?,1
지금 이란이 더 잘산다? ㅋㅋㅋ,0
해머가 존나쎄고 나머진 쓰레기,1
제너럴 조승희,0
웃고간다 병신아,1
보빨 ㅇㅂ,1
필리피노 ㅇㅂ,0
"저 년만 그런게 아니라, 일게이들도 평상시엔 저럼요.",1
님이 말씀하시는 목사아들은 '나꼼수의 돼지엄마 김용민PD' 잖아요,0
포인트 회수 처리함,0
예를들어 악으로 가득차도 순수하긴 하죠.,0
걱정마 넌 암으로 안죽고 굶어 죽을거여,1
삽자루가 뭔 우파여 또라이인가,1
솔찍히,0
[삭제된 댓글입니다.],0
"핵융합로 완성!  발표를 못하는 이유>> 세계석유시장때문에... 미국주가곤두박질  중동은 거지나라로전락하고러시아는 다시 3개국으로쪼개짐 짱깨는 기름값요동 처서 개망함 일본은  지네가쓸 기름만 뽑아냄 한마디로핵융합로완성은 경제를 요동 치게만들고 새로운 경제구조를 만들게된다 그게 이반도놈들이이룬 성과다  헤헤,,",1
똥꿈은 돈꿈이 아니지,0
그냥 가만히있어도 빠지는거야???ㅋㅋ,0
와드,0
재산 한 50억 잇을라나,0
탕안된게 어디냐,0
말 좆같이하는것보소 씨발련이 도끼로 대가리 두동강 내버릴까보다 십새꺄,1
"한국넘들 이중성이 머냐면, 지가 안당해보면 아주 옳은 소리 하는데,  지가 당하면 다른소리한다.ㅋ",1
지방도 번화가는 잘되더라. 번화가 아닌곳만 뒤지는거지 ㅋㅋ,0
흑수저로 태어 나면 부모는 자식에게 아무런것도 바라면 안되는게 맞음존나 못살게 태어나서 너는 성공해야 된다라는 말을 하는 부모 있으면그냥 호적파서 나와라니 인생은  가족에게 평생 호구가 될것임,1
비꼬는 투로 들리는 거,0
갸꿀,0
우리느나라 본선 나가냐?,0
뒤에서 박는것 보다 차선 변경 사고가 안전빵이지,0
그럼 꼽아 놓고 하면 좆질로 분수 가능?,1
어제 만은 혼자 있었다,0
눈뜨고 보기 민망해서 스크롤 내리고 들었다 ㅋㅋㅋㅋ,0
그만 부들거려 노가다새끼들아,1
지랄 옆차기 중..,1
ㄹㅇ 글로벌리스트들의 수법이다,0
1억2천,0
나처럼 세컨폰으로 24시 녹음하고다니면됨,0
뭔거짓말븅신아,1
경위 이상 사법경찰관만 가능..순경부터 경사까지는 경찰관리임..,0
이제 눈치 챘구나.,0
부모님도 노무딱 좋아하시고..,0
렉카 모는 애들이 얼마나 된다고...,0
내 숏패딩은 캐구  칠리왁  사람들 은근 별로 없음. 다른 캐구는 존나 많은데,1
와 씨발 상상불허,1
이건 문재인이 잘했네,0
쟤는 레알 ㅈ됨ㅋㅋ요즘같이 성관련 처벌 심하게하는때에죄질이 안좋아도 너무 안좋음제발 몇십년 감방에서 썩었음좋겠다,1
캌ㅋㅋㅋㅋㅋ콬ㅋㅋㅋㅋ쿸ㅋㅋ,0
무슨 4차원 포털 열고 따로 들어가야 하는 동네도 아니고,0
개소리 머엉,1
애국보수 페미니스트 진중권 대통령 가즈아!!!!!!!!!!!!총리는 김무성 법무부장관 나경원경제부총리 유승민  행안부장관 장제원문체부장관 김성태 국토부장관 권성동,0
축하해,0
8번 항목에 써놓음,0
저때는 개인회생 제도가 없었음.,0
그게 왜그런줄 아냐 지금 그렇게 하다가는 좃되거등,1
시골의 면사무소가면 다 그렇다 다 놀고있다 ㅋㅋㅋㅋㅋㅋ한쪽벽면에는 출산장려금 포스터나붙어있고 휑함,0
따악 화산이었으면 천베인데하필 따알이네,1
물론 은혜의강 같은 멍청한집단은 욕먹어도 쌈. 욕 더먹어야됨,1
돈받고 짜고치면서 개소리는..,1
오연수 이연수 다른 사람인데,0
"인지과학을 공부하겠다는 말은""나는 자연과학을 공부하겠다, 인문학을 공부하겠다"" 이런 말하고 똑같다.특정한 실체가 있는 고유한 학문적 특성이 존재하는 단일 학문이 아니라, 여러 학문들이 몇가지 공통사항과 패러다임을 두고서 다소 느슨하게 연결된 연합체 같은거다인지과학이라는 학문의 핵심 패러다임은 computationalism(계산주의)와 정보처리라는 것인데 이건 게이의 관심사와 많이 멀 수 있다.인지과학이라는 커뮤니티에는 다양한 학문들이 공동체를 이루고 있는데, 거기서부터 시작해야 한다. 심리학이면 심리학, 신경과학이면 신경과학...철학, 언어학 등등..근데 저 개별학문들 자체도 엄청나게 방대하다. 철학을 예로 가져오면 인식론이나 philosophy of mind(한국은 심리철학이라고 이걸 번역하는데 난 이게 너무 맘에 안든다)분석철학 등등 상당히 무게감 있고 어려운 분야들이 있고, 심리학은 그 자체가 인지과학의 하나의 핵심코어인데 심리학자체도 무지하게 방대하다..지각 감각부터 해서..신경계를 파고드는 분야에서 부터 인지심리학까지..그 하나가 또 여러 세부주제로 나뉘고...",0
비타민이중요하냐 3대영양소가중요하지  탄수화물지방은 서로어느정도상호작용한다쳐도 필수아미노산은어쩔건데?,0
병신 니가해보든가,1
서울대도 취직못하는 사람들 있으니,0
윤서인은 결혼했으니까 연예에 환상이 없음,0
맞는말이구만,0
조센에 돈벌러 와서 조센 당하고 돌아간 외노들때문이지큰돈 벌면서 뒷다마 까는  똥남아 놈이나 노비마냥 돌리는 조선놈이나 둘다 똑같은 후진국 민도,1
ㅇㅇ 짱깨  유튜버들  어이없는 상황  컨텐츠가 유행임  주작성이 심해서  대부분 티가남   샷시점이    어쩌다 찍은  스냅샷이 아님,1
텐트안에 안추움?,0
역시  도로위든 어디든 기운 안젛은 새끼는  걸러야되는게 진리인거 같다 ..,1
뭐가 레전든데 씹새야 ㅁㅈㅎ나 쳐먹어,1
저게 사실이면 아이돌 80%는 사형이노...,0
존만한색기,1
이것은 모든 입을 막아 온 세상이 하나님 앞에서 유죄가 되게 하려 함이니라.,0
질싸?,1
"그럼 뭐야.. 모녀사기단이 짜장을 캐스팅했고, 짜장은 이왕 이렇게 된 거 마지막까지 가보자~ 뭐 이런 스토리여?",0
응 아잇!발시려 푸르르,0
지랄 취업비자로 들어온 애들은 한국인이랑 임금 같음 ^^아빠회사 이제 외국인 안쓸꺼라고 존나 게으르다고참고로 토목회사임,1
키즈노트로 뭐했는지는,0
가난한사람도많지 애들끼리 모여살다가 고독사나 굶어죽어서,0
씹벌레색기가 머라는거야..? ㅋㅋㅋ,1
아니 병신아내가 댓글 앞페이지에서 예지누나 이쁘냐고 물으니까 니가 니입으로 ㅈ같이 생겻다며? 왜 시비냐?그리고 좆같이 생긴 누나로 어떻게 딸잡냐?,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 부끄럽네 씹쌍규 저희 지역굽니다. 아주 개새끼죠 ㅋㅋㅋㅋ,1
조가튼 소리하고 있네 자살시도한 사람은 80프로이상 다시 자살시도 하는,1
손기술이라고 하는게 옳지 머리랑 상관없음,0
팩트라기보단 쓴소리에 가깝지쓴소리영상으로 아직도 회자되고 있으니까,0
닉이랑 짤 존나 귀엽노,1
16년 1월임용이면 20년 2월 자동진급이고 그동안 승진은 못햇나보네,0
그럼 뇌물현으로떰ㅅ냐?,1
어휘에 흙뭍어있는것처럼 투박하네,0
응 경찰대 떡상 ㅅㄱ,1
10~20년후 법무장관 후보 ㅇㅂ,0
이짤은 보면 볼수록 다각임ㅋㅋㅋㅋ,0
씹세 안녕~~,1
아침에 위치알려주는거만큼 짜증나는일이 없음.개병신새끼들 주소를 주고 근처건물위치 알려줘도 어디냐고 전화꼭한다,1
주게이 크루수장 무시하노!!!,1
아리가또 투~~,0
조선인들이 과연 저리행동을할까,0
아니 일게이새끼들 200명만 비추찍어도 버티는데,1
님아 그거 앎?님 이름 석자 중국어로 읽으면 비슷하게 들림 ㅋㅋㅋㅋㅋㅋ,0
중딩 같지 않은디? 그냥 쥐좆만한년 데려다 컨셉질 아녀?,1
구글 업로드 속도 40~50mb 나옴,0
"개,돼지들은 저런말이 지들에게 해당 안된단고 생각함.",1
2D여고생 젖탱이가 더 꼴림,1
법이 개젖같노 ㅋㅋㅋㅋ,1
이거 다운어케받아요..?,0
진짜 주제 모르고 존나 나대네 ㅋㅋ,1
증거 없고 소문이 있으니 소문이 있다 말한것뿐 그 이상도 이하도 없습니다,0
성형했냐? 눈깔이 다르네,1
나는 지금 푸꾸옥 여행중인데 ㅋㅋㅋㅋㅋㅋㅋ,0
년초부터 액땜 제대루 하네요 강사님 파이팅~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
셋다있음 심지어 비례한국당도 있다 ㅋㅋㅋ,0
문재인이 뒤를 봐주고 있는데 잡히겠냐?승리도 글쿠,0
디지털이 발전하면서 예견됐던 일이지.  근데 여자가 먼저 찍자고 하던데...,0
선동이다 3심에서 유죄라고 다시 2심내려보냄,0
병신이 가치높일시간에 그년 따른남자랑 앙 오빠하면서 질꺽질꺽 하응하응 거린다. 뭘 활용할 생각을 하니 ㅋㅋㅋㅋ 세상이 뭐 너에게 진취적으로 나아갈길을제시하는것같음? 그거 다 니 착각이다. 인생에 규칙은 없다. 니가 그렇게 생각하건 말건 니자유임.,1
노가다 힘들어서 못버티고 가는 사람들 많다 개병신아,1
한 말을 그대로 글로 적는 것,0
개인적으로 궁금한게 일이 좆같거나 사람이 좆같으면 직장을 옮기는게 맞는거아니냐? 왜 자살을함? 자살할 용기보다 이직할용기가 쉬울꺼같은데...;,1
니말이 맞다 ㅋㅋ,0
a는 컵이란 말도 쓰지말아줬으면함,0
중간에 수간생 뭐야,0
@시계는아침부터똑딱 윤지오같은 애들하고나 어울리는거 보면 원래 개념없는 년인건 확실,1
죄다 거지들 차,1
백프로 ㅋㅋ,0
단지내 수영장있는 아파트 관리비 가 비싸더라.,0
스타워즈 클론 전쟁 씨발년아,1
씨발넘들,1
게이애 침착하고,1
전라도 뺴먹지 마라...   요즘 좀 안쳐맞더니 간이 커져서 대한민국을 망치려 든다,1
시작부터 이미 그렇게 써놨는데 난독은 무슨,0
오..,0
자영업자니?,0
"제대로 보고해도 망치는데, 감으로 한다고? ㅋㅋㅋ",0
불가능함 ㅋㅋㅋㅋ인건비싸니까 외국제조업체들이 잠깐 들리는거지지들잘나간다고 착각하는거고관광? ㅋㅋㅋㅋㅋㅋ 그걸로는 한계 전세계 정액받이들러리밖에안됨한국도좆도없는데 그러니 박정희가 뛰어난거다좆도아닌국가에서 산업국가로 뛰어넘은게그게 50년 당시 더 잘살던 베트남 필핀 태국 과의 클라스의차이지,1
슨상님ㅠㅠㅠ,0
주작무새들이 간과하는게 진짜 세상엔 별의별놈 다있음. 자기가 못봤다고 다 주작이 아니라 말이 안될거 같지만 저런일이 있을수 있다는 가능성을 열어둬야함.,1
요양병원은 의사면허있는사람 못 구해서 한의사 치과의사 데려다 당직시키는데,0
쏴리 엑소 인기맴버 첸이 일반인과 과속으로 인한  결혼소식을 공지했어,0
9등급은 해석못해,0
졸커 ㅋㅋ,0
갤럭시북 플렉스 샀다. 존나 좋은데? 그냥 거지새끼 아니냐?,0
수영복사진인줄알고들어옴,0
3.1운동 안 나서면 불을 질러? ㅋㅋㅋㅋㅋㅋㅋㅋ,0
정치병자틀딱ㅈㅎ,1
쌀국수 빼고 우리보다 나은게,0
월세도 못 내는 놈한테 칼춤 한번 처주고 평생 깜빵에서 살려고 ㅋ,1
따면 개이득이이고 꼴면 세입자힌테 미안해서봐주게됨,1
ㅇㄱㄹㅇ 난 다 남자형제고 와이프는 다 여자형젠데 가끔보면 그냥 존나 답답할때가 있다. 장인어른에게 쿨함과 남자다움을 바라는건 아니지만 확실히 내 딸 고생시키지말게 라는 은연중의 진지한 느낌 풍기면 기분 굉장히 안좋다.  남자든 여자든 다 공평하게 귀한 자식이라는 개념이 많이 부족함을 느낌,0
누워서 가도 된다,0
얘 특징) 옛날에 이승환 팬이었음,0
외노자게이였노,1
정봉주 같은애가  국회의원을 했다는것만으로조선인 수준이 적나라하게 드러난거지,1
곧 있음 그들이 베들베들 거리며 몰려 오겠군요..,0
태권더박,0
속보! ㅈ댔다! ㅋㅋㅋㅋㅋ ㅁㅈㅎ,0
A : 마스크쓰면 이쁘네!,0
ㅇㅇ... 섹스가 의무적이 되는것..정말 힘든 일...동거는 진짜 해봐야한다.,1
그런 케이스는 아직까진 결혼하고싶지 않나보지우리나라 연예인들도 그 연령대라도 결혼 안하는 경우 제법 되고,0
카케구루이 드라마 같은데,0
주예지 걸레아니다 말함부로하지말아라...,0
문재앙 정권과의 커넥션을 찾는 수사처를 지맘대로 폐쇄하는 걸 말하는 거니까,1
제발 좀 조용히 있자!!!,0
저때는 안전이라는건 생각도 안하고 할때 아니냐,0
Jk,0
점이 왜캐많노?,0
독재 -> 독재 뭐? 박정희가 진짜 독재자였으면 그때 김대중 김영삼부터 숙청했음. 그리고 나는 국민 잘먹고 잘살게만 해주면 지도자가 독재 하든말든 신경 안씀.,0
십년묵은 체증이 내려감 꺼억~,0
지지율 3% 면 한 석 얻겠네 ㅋ,0
밑져봐야 본전이니까 ㅋ,0
양심을 걸고 성형외과 피부과가 가치를 창출하냐? 그냥 경제적인 부가가치 말하는 게 아니다.,0
그럼 그 정도가 같을 것 같냐?,0
이혼녀 남친 빙의했지머  일게이수준 뻔하제 힛!,0
원하는데로 해줌,0
모발이식 틀딱들이 하면 가끔 붓는 경우도 있긴 함,1
"전두엽에 브로카 영역, 좌반구에 베르키네 영역이 있는데",0
뭔개소리야 진짜 한국인 자체가 병신이라니까 남자든 여자든 틀린걸 개선시켜려는게 목적이 아니라 그걸 빌미삼아서 인격비하하고 우위에 서려는게 종특인데,1
ㅈㅈㅂ ㅁㅈㅎ,0
"과학이다 하는데 팀으로 만나면 얘보다 티모, 베인, 마이가 더 ㅈ같음. 얘는 라인전쎄고 한타도 좋고 캐리력도 최상급. 근데 캐릭터 설계부터가 던지기 좋게 만들어서 잘하는 애들도 한번씩 던지더라",0
조선놈이 미국시민권 재미교포한테 개기는거 보소. 너 영어 첨부터 다시 공부해야겠다. 그지같은 또라이야. 어디서 영어도 제대로 못읽으면서 선동질이야. ㅁㅈㅎ.,1
니엠착한불고기,1
행복회로 그만 돌려라 !! 문제인 옥바라지나 똑바로 하고,1
